code,is_long_permit,is_short_permit,short_pool_remain,short_fee_rate,alert_long_ratio,alert_short_ratio,im_long_ratio,im_short_ratio,mcm_long_ratio,mcm_short_ratio,mm_long_ratio,mm_short_ratio
US.SPGI,True,True,1146200.0,3.0,47.0,50.0,50.0,50.0,45.0,50.0,35.0,40.0
US.SPHL,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.SNYR,False,False,0.0,0.0,100.0,138.13,100.0,138.13,100.0,138.13,100.0,138.13
US.SPAI,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPFI,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SOBS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SORA,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SOCA,False,False,0.0,0.0,100.0,58.19925,100.0,60.0,100.0,57.427499999999995,100.0,49.71
US.SPEG,False,False,0.0,0.0,100.0,58.1905,100.0,60.0,100.0,57.415000000000006,100.0,49.66
US.SPKKY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SODI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SONY,True,True,1074000.0,3.0,47.0,50.0,50.0,50.0,45.0,50.0,35.0,40.0
US.SOPA,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SOUL.RT,False,False,0.0,0.0,100.0,1295.34,100.0,1295.34,100.0,1295.34,100.0,1295.34
US.SODE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SOHU,True,True,68100.0,3.0,95.0,117.0,95.0,120.0,95.0,114.99999999999999,85.0,110.00000000000001
US.SOLS,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SOTK,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPIDY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SOFO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SOHOO,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SOPH,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPB,True,True,213000.0,3.0,78.0,78.0,80.0,80.0,76.7,76.7,70.0,70.0
US.SOBRD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SOUL.U,False,False,0.0,0.0,100.0,57.97875,100.0,60.0,100.0,57.1125,100.0,48.449999999999996
US.SPCE,True,True,0.0,85.55844,90.0,97.0,90.0,100.0,90.0,95.0,80.0,85.0
US.SOLN,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPE.PRC,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SOHON,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SONDQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SOTDY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPKEP,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRBK,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRCU,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRHBY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPQS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SQM,True,True,148400.0,3.0,55.00000000000001,77.0,55.00000000000001,80.0,55.00000000000001,75.0,45.0,65.0
US.SRE,True,True,3225200.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.SPYR,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SREDY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRGHY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPST,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPWH,False,False,0.0,0.0,100.0,197.0,100.0,200.0,100.0,195.0,100.0,185.0
US.SPRB,False,False,0.0,0.0,100.0,400.0,100.0,400.0,100.0,400.0,100.0,390.0
US.SPXC,True,True,360200.0,3.0,67.0,78.0,70.0,80.0,65.0,76.7,55.00000000000001,70.0
US.SRC.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRNN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPOI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SQBG,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRCO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPWRQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRCH,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRXH,False,False,0.0,0.0,100.0,1136.37,100.0,1136.37,100.0,1136.37,100.0,1136.37
US.SPLP.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SPOK,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SPPJY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SREA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRNW,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRSR,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRC,False,False,0.0,0.0,100.0,185.19,100.0,185.19,100.0,185.19,100.0,185.19
US.SPRO,False,False,0.0,0.0,100.0,110.13999999999999,100.0,110.13999999999999,100.0,110.13999999999999,100.0,110.13999999999999
US.SPT,True,True,557100.0,3.0,90.0,157.0,90.0,160.0,90.0,155.0,80.0,145.0
US.SR,True,True,201800.0,3.0,67.0,78.0,70.0,80.0,65.0,76.7,55.00000000000001,70.0
US.SRCRD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRNE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPLP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPNS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPSTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPME,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRAWY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRAX,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRRE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRRK,False,False,0.0,0.0,100.0,237.0,100.0,240.0,100.0,235.0,100.0,225.0
US.SPOT,True,True,554800.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.SPSC,True,True,126100.0,3.0,67.0,88.0,70.0,90.0,65.0,86.7,55.00000000000001,80.0
US.SPSO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRPY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPKOY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPNT.PRB,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SPPL,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.SQNNY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRTTY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRHYY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRTA,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPWR,False,False,0.0,0.0,100.0,150.0,100.0,150.0,100.0,150.0,100.0,140.0
US.SRAD,True,True,266700.0,3.0,88.0,100.0,90.0,100.0,86.7,100.0,80.0,90.0
US.SQFTP,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SRFM,False,False,0.0,0.0,100.0,124.38,100.0,124.38,100.0,124.38,100.0,124.38
US.SPNT,False,True,413200.0,3.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,90.0
US.SPRBX,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRN,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPOM,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRCY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPPSY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRQ.U,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPXCY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SQNS,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SRSCQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRRY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRU,False,False,0.0,0.0,100.0,237.0,100.0,240.0,100.0,235.0,100.0,225.0
US.SR.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SQBGQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRGAQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRMX,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRTOY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPKU,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SPMCP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRI,False,False,0.0,0.0,100.0,197.0,100.0,200.0,100.0,195.0,100.0,185.0
US.SRL,False,False,0.0,0.0,100.0,59.501250000000006,100.0,60.0,100.0,59.2875,100.0,57.15
US.SRSG,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPMA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SPND,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SQFT,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SRCE,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SRG.PRA,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SPXSY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPZI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRBT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRTTD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRYB,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRY,False,True,76700.0,3.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,190.0
US.SRGZ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRKE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPRS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SQZB,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SRTS,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SPKLU,False,False,0.0,0.0,100.0,56.853500000000004,100.0,60.0,100.0,55.505,100.0,42.02
US.SPRV,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SPKL,False,False,0.0,0.0,100.0,57.13,100.0,60.0,100.0,55.900000000000006,100.0,43.6
US.SRPT,True,True,1258100.0,3.0,70.0,80.0,70.0,80.0,70.0,80.0,60.0,70.0
US.STAB,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STAK,False,False,0.0,0.0,100.0,666.67,100.0,666.67,100.0,666.67,100.0,666.67
US.STLD,True,True,475100.0,3.0,53.0,68.0,55.00000000000001,70.0,51.7,66.7,45.0,60.0
US.SSTI,False,False,0.0,0.0,100.0,61.89,100.0,61.89,100.0,61.89,100.0,61.89
US.STBV,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STKS,False,False,0.0,0.0,100.0,139.67000000000002,100.0,139.67000000000002,100.0,139.67000000000002,100.0,139.67000000000002
US.ST,True,True,430100.0,3.0,63.0,77.0,65.0,80.0,61.7,75.0,55.00000000000001,65.0
US.SSKN,False,False,0.0,0.0,100.0,196.85999999999999,100.0,196.85999999999999,100.0,196.85999999999999,100.0,196.85999999999999
US.SSRM,True,True,2595500.0,3.0,90.0,157.0,90.0,160.0,90.0,155.0,80.0,145.0
US.STCB,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STJNY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSBI,False,False,0.0,0.0,100.0,57.2035,100.0,60.0,100.0,56.005,100.0,44.019999999999996
US.STGZ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STJO,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSYRD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STAFQ,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.STLND,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSP,True,True,287300.0,3.0,95.0,197.0,95.0,200.0,95.0,195.0,85.0,185.0
US.SSSS,False,False,0.0,0.0,100.0,58.66825,100.0,60.0,100.0,58.097500000000004,100.0,52.39
US.STAF,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STBI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STEL,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STG,False,False,0.0,0.0,100.0,84.75,100.0,84.75,100.0,84.75,100.0,84.75
US.SSNHZ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSPGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STBA,False,False,0.0,0.0,100.0,177.0,100.0,180.0,100.0,175.0,100.0,165.0
US.STFS,False,False,0.0,0.0,100.0,300.0,100.0,300.0,100.0,300.0,100.0,290.0
US.STEP,True,True,340900.0,3.0,65.0,87.0,65.0,90.0,65.0,85.0,55.00000000000001,75.0
US.SSCC,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSINQ,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSM,False,False,0.0,0.0,100.0,69.35,100.0,69.35,100.0,69.35,100.0,69.35
US.SSOK,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STAL,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STBK,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STHI,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STIX,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STLE,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSSGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STCK,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STEK,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STEM,False,True,125800.0,3.21285,100.0,247.00000000000003,100.0,250.0,100.0,245.00000000000003,100.0,235.0
US.SSOF,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STIM,False,False,0.0,0.0,100.0,177.31,100.0,177.31,100.0,177.31,100.0,177.31
US.SSII,False,False,0.0,0.0,100.0,96.53,100.0,96.53,100.0,96.53,100.0,96.53
US.SSLZY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSRT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STLXD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STEST,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSUMY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STGVS,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STGW,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SRZN,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SSTK,True,True,18500.0,3.0,67.0,100.0,70.0,100.0,65.0,100.0,55.00000000000001,90.0
US.SSYS,True,False,0.0,0.0,77.0,197.0,80.0,200.0,75.0,195.0,70.0,185.0
US.STHRF,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STLA,True,True,91700.0,3.0,48.0,68.0,50.0,70.0,46.7,66.7,40.0,60.0
US.SSBP,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSDOY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSEAR,False,False,0.0,0.0,100.0,1136.37,100.0,1136.37,100.0,1136.37,100.0,1136.37
US.SSST,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STAA,True,True,279000.0,3.0,68.0,77.0,70.0,80.0,66.7,75.0,60.0,65.0
US.SSB,True,True,651900.0,3.0,70.0,100.0,70.0,100.0,70.0,100.0,60.0,90.0
US.STBFY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STEX,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SSGC,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSHLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STBGY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSNC,True,True,910400.0,3.0,50.0,88.0,50.0,90.0,50.0,86.7,40.0,80.0
US.STEV,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STKL,True,False,0.0,0.0,77.0,100.0,80.0,100.0,75.0,100.0,65.0,100.0
US.SSEHW,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSET,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSMXY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSRSD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STHO,False,False,0.0,0.0,100.0,61.28,100.0,61.28,100.0,61.28,100.0,61.28
US.STKH,False,False,0.0,0.0,100.0,106.84,100.0,106.84,100.0,106.84,100.0,106.84
US.SSEAU,False,False,0.0,0.0,100.0,58.062749999999994,100.0,60.0,100.0,57.232499999999995,100.0,48.93
US.SSREY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STAEY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STE,True,True,578900.0,3.0,53.0,56.99999999999999,55.00000000000001,60.0,51.7,55.00000000000001,45.0,45.0
US.STKE,False,False,0.0,0.0,100.0,160.26,100.0,160.26,100.0,160.26,100.0,160.26
US.SSDIY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSTT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSEZY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSSSL,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STBXF,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STI,False,False,0.0,0.0,100.0,65.88000000000001,100.0,65.88000000000001,100.0,65.88000000000001,100.0,65.88000000000001
US.SSAAY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STM,True,True,1257500.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.SSL,True,True,469400.0,3.0,56.99999999999999,107.0,60.0,110.00000000000001,55.00000000000001,105.0,45.0,95.0
US.STLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SST,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.STBMY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STKXD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SSD,True,True,148000.0,3.0,65.0,107.0,65.0,110.00000000000001,65.0,105.0,55.00000000000001,95.0
US.SSEA,False,False,0.0,0.0,100.0,58.243,100.0,60.0,100.0,57.489999999999995,100.0,49.96
US.SSHT,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STAI,False,False,0.0,0.0,100.0,107.75999999999999,100.0,107.75999999999999,100.0,107.75999999999999,100.0,107.75999999999999
US.STC,True,True,145500.0,3.0,77.0,100.0,80.0,100.0,75.0,100.0,65.0,90.0
US.SSRLY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SUEZY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SUGBY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SVAD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SVA,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SVICY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STRS,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SUPX,False,True,1433900.0,93.36072,100.0,80.0,100.0,80.0,100.0,80.0,100.0,70.0
US.SUUN,False,False,0.0,0.0,100.0,151.52,100.0,151.52,100.0,151.52,100.0,151.52
US.SVMBD,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STMH,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SU,True,True,2609600.0,3.0,47.0,77.0,50.0,80.0,45.0,75.0,35.0,65.0
US.SUME,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.STRC,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STT.PRG,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STX,True,True,362082.0,3.0,47.0,56.99999999999999,50.0,60.0,45.0,55.00000000000001,35.0,45.0
US.STRR,False,False,0.0,0.0,100.0,57.65325,100.0,60.0,100.0,56.647499999999994,100.0,46.589999999999996
US.STRT,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STTK,False,False,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
US.SVIIR,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STRF,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.STRW,False,False,0.0,0.0,100.0,56.49999999999999,100.0,60.0,100.0,55.00000000000001,100.0,40.0
US.SVAQU,False,False,0.0,0.0,100.0,58.2955,100.0,60.0,100.0,57.565,100.0,50.260000000000005
US.STME,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SUNS,False,False,0.0,0.0,100.0,58.72075,100.0,60.0,100.0,58.17250000000001,100.0,52.690000000000005
US.SVACU,False,False,0.0,0.0,100.0,57.92275,100.0,60.0,100.0,57.0325,100.0,48.13
US.STSEY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SVAC,False,False,0.0,0.0,100.0,58.122249999999994,100.0,60.0,100.0,57.317499999999995,100.0,49.27
US.SUBCY,False,False,0.0,0.0,100.0,200.0,100.0,200.0,100.0,200.0,100.0,200.0
US.SUN,False,False,0.0,0.0,100.0,167.0,100.0,170.0,100.0,165.0,100.0,155.0
